,v_0,theta,kappa,sigma_v,rho,env: rf,env: S0
2023-01-13,0.0004017669784681886,0.0003404142263723061,0.0004885621949667792,0.001060554693676715,0.42517459268112834,0.00017772270657090417,3999.09
2023-01-20,0.00040152993421049957,0.00034007490101432364,0.0004887072563586359,0.0010608624354243583,0.4287409855273863,0.00018189517720434978,3972.61
2023-01-27,0.00040137105208358704,0.0003400983895129452,0.0004887621976819208,0.0010608109747390283,0.43203478070354073,0.00017886108646547605,4070.56
2023-02-03,0.0004013929837953643,0.0003401509148179001,0.0004887310236319075,0.0010607309970519494,0.43307321821355144,0.00017886108646547605,4136.48
2023-02-10,0.0004014223157502352,0.00034017010854201385,0.0004887958774183373,0.001060628367002268,0.43325417786785847,0.0001807576638885866,4090.46
2023-02-17,0.00040169776100189677,0.0003401983789900619,0.0004885733489986391,0.00106063173978944,0.4293922456671073,0.00017999914123811855,4079.09
2023-02-24,0.00040187444486200843,0.0003401484581901153,0.0004884890770672023,0.0010604539661555512,0.4284449793112298,0.000181516042177865,3970.04
2023-03-03,0.000401928093014805,0.0003401234839486047,0.0004883995924021165,0.001060522893171914,0.4358595781130355,0.00018416923014275,4045.64
2023-03-10,0.00040188253006784953,0.0003397976675778558,0.0004885817044731701,0.001060666856423691,0.4372449791997257,0.00018644198605977103,3861.59
2023-03-17,0.0004018962545269617,0.00033975895622464125,0.0004886425563070439,0.0010606818351910666,0.4325807023437674,0.0001674626262520018,3916.64
2023-03-24,0.00040144143091353434,0.00033998852617881146,0.0004887577505978279,0.00106060377255962,0.4251314029932853,0.00016632098486990543,3970.99
2023-03-31,0.0004014194293985183,0.0003400354660648516,0.0004886695005727786,0.0010607940284562418,0.42528100779017813,0.00018379031143078706,4109.31
2023-04-14,0.0004013228544872507,0.00034005624501991927,0.0004886376852679879,0.0010607586613959779,0.4281506552537113,0.00016670156834108774,4137.64
2023-04-21,0.0004013225185586995,0.00034010398018417994,0.0004886158837133915,0.0010606406060225317,0.42777649782830623,0.00013115087748549747,4133.52
2023-04-28,0.00040154050682122494,0.00033988274062131055,0.00048826745454018806,0.0010606600238797382,0.42401191831158147,0.00016898430614076254,4169.48
2023-05-05,0.0004016841122536895,0.00033979077302955137,0.00048808606923162026,0.001060629331915615,0.42410439700728436,0.00021587045473081545,4136.25
2023-05-12,0.0004016843325831224,0.0003395113946695499,0.00048796468103354647,0.001060848313926538,0.4250326620707789,0.00022338133879551414,4124.08
2023-05-19,0.0004015718788012001,0.0003395444208281331,0.00048802899254992934,0.0010608487715031657,0.42619806739472715,0.00021699799022467658,4191.98
2023-05-26,0.0004013794485600976,0.00033935587745401435,0.000488117994343308,0.0010608734460602345,0.4287401625764685,0.000232001390587655,4205.45
2023-06-02,0.0004012779965224596,0.00033949565548651835,0.0004880994092584497,0.001060695822067648,0.42878042877434347,0.0002042005349363052,4282.37
2023-06-09,0.00040128478928175466,0.0003393249017341121,0.00048798784553802225,0.0010607842541502073,0.4300275950842187,0.0002030693720416199,4298.86
2023-06-16,0.0004013185222204984,0.0003393250684597409,0.0004879865866213777,0.0010607838848320627,0.43002759518818945,0.00020042874257408805,4409.59
2023-06-23,0.00040178984440631435,0.0003393852809805569,0.00048752933315025516,0.0010603805030641499,0.4301199107514035,0.00020005136690737224,4348.33
2023-06-30,0.00040185441704429384,0.00033938598958005765,0.000487529333091223,0.0010603804248657967,0.43011991074486094,0.00020269224637736727,4450.38
2023-07-07,0.0004019140614850107,0.0003393507023209073,0.00048754871985095616,0.00106056629054743,0.4301199107585066,0.00020570825281929217,4398.95
2023-07-14,0.00040211605983048415,0.0003391241811484976,0.000487334830199794,0.00106073546046857,0.4301199883116285,0.00020759209831888725,4505.42
2023-07-21,0.0004023261618154285,0.00033866058902517283,0.00048714407587847306,0.0010613411029889081,0.43030331636294994,0.0002098515379793664,4536.34
2023-07-28,0.0004023422586204095,0.00033866678773439583,0.0004871387375222031,0.0010613883113344941,0.4303033163449112,0.0002113571196757924,4582.23
2023-08-04,0.00040194607592923835,0.0003390801647306368,0.00048731242801366927,0.0010608304192715548,0.4295005643950089,0.00021399051964765547,4478.03
2023-08-11,0.0004016942967871078,0.0003390351797367469,0.00048744863674291574,0.0010608909290646656,0.42949924142102314,0.00021399051964765547,4464.05
2023-08-18,0.0004020479062526037,0.0003395155708627896,0.0004873973972319832,0.0010607017407555474,0.4265342851075443,0.0002136144261815076,4369.71
2023-08-25,0.00040119190193262116,0.0003398122370692751,0.0004881099227062794,0.001060682047996834,0.4211808038605907,0.00021474260011022928,4405.71
2023-09-01,0.00040128800244292707,0.00033990494484192744,0.0004882313692867702,0.0010605394644768056,0.41812775964610305,0.0002128621327464053,4515.77
2023-09-08,0.00040109801357004685,0.0003398799840486273,0.0004883113489940902,0.0010604278051418606,0.41812809504032966,0.0002132382972168667,4457.49
2023-09-15,0.00040120164413017575,0.0003395493194756775,0.00048815253744041574,0.0010607478761542582,0.41881638765447976,0.0002128621327464053,4450.32
2023-09-22,0.00040085862561634435,0.0003397105068711581,0.0004885187684688478,0.0010606234915230665,0.4198123664662372,0.0002132382972168667,4320.06
2023-09-29,0.0004005662053003376,0.00033960406572596864,0.0004887771356870176,0.0010608220379275679,0.4223677287585731,0.00021436657762152755,4288.05
2023-10-06,0.000400660763929518,0.0003396105015479456,0.0004887293305846648,0.0010608277391162433,0.42236773895483537,0.00021587045473081545,4308.5
2023-10-13,0.0004007587678986841,0.00033957777139040764,0.0004886673572736249,0.001060941856374806,0.42462356961608355,0.00021624633534500504,4327.78
2023-10-20,0.00040089872854775577,0.00033961428476373697,0.0004887378840740613,0.0010608283407905982,0.4275589322377292,0.00021474260011022928,4224.16
2023-10-27,0.0004008250226696601,0.0003395781831245876,0.0004888379854571109,0.001060868017080751,0.4307264413445716,0.00021511858712019993,4117.37
2023-11-03,0.0004008387403274722,0.00033973914357799783,0.0004887404998975911,0.0010615020308043024,0.4268877092366272,0.0002136144261815076,4358.34
2023-11-10,0.0004006888752460481,0.0003396251027926886,0.0004889125747406806,0.001061779968534537,0.42463584178503616,0.0002136144261815076,4415.24
2023-11-17,0.0004006883069142365,0.0003396242693405071,0.0004889121760722468,0.001061776818796963,0.42463583899660184,0.0002132382972168667,4514.02
2023-11-24,0.00040072829551467896,0.0003395922265580709,0.0004889133364269678,0.0010617831302573559,0.4246355604775822,0.00021436657762152755,4559.34
2023-12-01,0.00040054547329449727,0.00033961268493786406,0.0004891030519639837,0.0010618169461350565,0.4246360930983171,0.00021436657762152755,4594.63
2023-12-08,0.0004005450206224472,0.0003396126038178422,0.0004890996164292437,0.001061816660942841,0.42463609320874646,0.00021399051964765547,4604.37
2023-12-15,0.00040056588734407227,0.0003399310123086964,0.0004890545714229712,0.0010613247920049777,0.4289357192730408,0.00021399051964765547,4719.19
2023-12-22,0.00040054060344250133,0.00034029097780755474,0.0004890562566484777,0.0010608017857856864,0.4289340852781264,0.00021399051964765547,4754.63
2023-12-29,0.00040071621167055675,0.000340200863162754,0.0004889446068891184,0.0010608921247956336,0.4288951166187119,0.00021624633534500504,4769.83
2024-01-05,0.00040088083969121895,0.0003402181040953214,0.0004889427399260908,0.0010609160563496262,0.4288951214086505,0.00021399051964765547,4697.24
2024-01-12,0.00040107916976794497,0.0003402411331954253,0.00048875247624028,0.001060844465496872,0.43060345531571553,0.00021436657762152755,4783.83
2024-01-19,0.00040130727053872624,0.000340293854616953,0.0004887592340796127,0.0010609776146304065,0.4306033957064449,0.00021399051964765547,4839.81
2024-01-26,0.00040194953171216824,0.0003406787649152005,0.0004882834707670924,0.001060230204345556,0.4334187876074634,0.00021399051964765547,4890.97
2024-02-02,0.00040183390701335997,0.0003408294468407776,0.0004883978085707733,0.0010600727555425623,0.43278873780835436,0.00021210969726248585,4958.61
2024-02-09,0.00040184537899147336,0.00034083476461810715,0.0004883977409584433,0.0010601059834522931,0.43278873777279636,0.00021210969726248585,5026.61
2024-02-16,0.0004013972201046457,0.00034082311160216666,0.0004885194929639806,0.0010598238614532329,0.4326152497785917,0.00021173342623526104,5005.57
2024-02-23,0.00040140043498482973,0.00034093859375216944,0.0004885390148084542,0.0010596712830673244,0.4320479952259517,0.00021210969726248585,5088.8
2024-03-01,0.0004013991567765985,0.0003409402575234812,0.00048853619349534,0.0010596649764653399,0.4320479941192178,0.00021399051964765547,5137.08
2024-03-08,0.00040005281520084083,0.00034244673370800976,0.0004899224935852374,0.0010590005855924656,0.42758900290794966,0.0002128621327464053,5123.69
2024-03-15,0.0003997864084079565,0.00034278090387127117,0.0004901528542081479,0.001058598003365219,0.427020603677477,0.0002132382972168667,5117.09
2024-03-22,0.00039903772837332697,0.000342782750357428,0.0004905600519597849,0.001058463802961763,0.4245636578738859,0.0002128621327464053,5234.18
2024-04-05,0.000398372938159694,0.00034354265041485827,0.0004912306726507806,0.0010581315415294822,0.4216598501714269,0.0002113571196757924,5204.34
2024-04-12,0.0003982979824942998,0.00034372829596901087,0.0004913074532363024,0.0010582978197295368,0.4083685689107431,0.00021173342623526104,5123.41
2024-04-19,0.0003983849820777518,0.0003438284176744486,0.0004911365584935673,0.0010582057258037422,0.3965273933781215,0.00021210969726248585,4967.23
2024-04-26,0.00039825448266285176,0.00034400203610828264,0.0004914594084840753,0.0010580703275088013,0.3946753170458979,0.00021173342623526104,5099.96
2024-05-03,0.0003981073236396382,0.0003440832105972893,0.0004916786732435173,0.001058194874753915,0.39436356837951014,0.0002128621327464053,5127.79
2024-05-10,0.00039813858935813643,0.0003435879856782348,0.0004916325498613315,0.0010587881268637397,0.3938197379803905,0.0002128621327464053,5222.68
2024-05-17,0.00039813851833521473,0.0003435902979323955,0.0004916322675578581,0.001058807975002245,0.3938197379844349,0.00021248593276390615,5303.27
2024-05-24,0.0003981967964373046,0.00034347146142744533,0.0004914382407536687,0.0010586363076654985,0.39369653850838354,0.00021474260011022928,5304.72
2024-05-31,0.000398369118426916,0.00034345055701892895,0.0004913237507662341,0.001058678409652215,0.3942349318559974,0.00021173342623526104,5277.51
2024-06-07,0.0003983907274726355,0.00034327102423652606,0.0004912954731810927,0.0010588856850823395,0.39391131292591225,0.0002113571196757924,5346.99
2024-06-14,0.0003983251866991162,0.0003430895316914391,0.0004913112074974803,0.0010591079038842828,0.39227042958429204,0.0002113571196757924,5431.6
2024-06-21,0.00039859450657365976,0.0003429774773017329,0.0004911640055144572,0.0010593967465795779,0.39136984197621877,0.00020947505365698227,5464.62
2024-06-28,0.00039867782131973906,0.0003430137706198475,0.0004911825370743464,0.001059440482355752,0.3907994222669241,0.0002113571196757924,5460.48
2024-07-05,0.00039895477682717163,0.000342856453841867,0.0004909547177324694,0.0010595532273051304,0.39079710069627416,0.00021173342623526104,5567.19
2024-07-12,0.00039905154526199483,0.00034266471696556543,0.0004908560908995938,0.0010597271268319602,0.39131108034106193,0.0002113571196757924,5615.35
2024-07-19,0.0003985569176053779,0.00034295460775888496,0.0004912846096544395,0.001059750996743122,0.3877599532014408,0.00021173342623526104,5505.0
2024-07-26,0.00039857238540971334,0.00034293794001030936,0.0004911498688677465,0.0010597010095103462,0.3848125435961377,0.00021210969726248585,5459.1
2024-08-02,0.0003985325934397029,0.00034311812256841793,0.0004911141252087993,0.001059754521078276,0.3961633489788144,0.00021399051964765547,5346.56
2024-08-09,0.0003987659576119908,0.00034310820890317043,0.0004910436767620155,0.0010595992214466664,0.3959938829538583,0.00021399051964765547,5344.16
2024-08-16,0.00039881177682126373,0.0003433659361899725,0.0004915285996794546,0.0010592674519615598,0.40882087417870133,0.0002136144261815076,5554.25
2024-08-23,0.0003987940049681328,0.0003435385074240891,0.0004916381935085877,0.0010591671636613713,0.4099806215965584,0.0002128621327464053,5634.61
2024-08-30,0.00039925181217718227,0.00034367527775344155,0.0004912918439169321,0.0010588502463326174,0.4126526401090345,0.00020909853376172016,5648.4
2024-09-06,0.0003991659675948818,0.0003437028689756827,0.000491899093268035,0.00105893321416227,0.4347085905895168,0.0002042005349363052,5408.42
2024-09-13,0.0003987390300626148,0.00034392477490356174,0.0004920512526805016,0.001058960758988299,0.428541605877954,0.00019929650834193957,5626.02
2024-09-20,0.00039881411864454665,0.0003438402101629835,0.0004918384728180311,0.0010588740243760654,0.4265457292220323,0.00018871344643711652,5702.55
2024-09-27,0.00039864831146678025,0.00034373452049329706,0.0004919229402336236,0.0010588985978259152,0.42756350362261253,0.00018984869126059678,5738.17
2024-10-04,0.0003985490965294127,0.00034378636634111343,0.0004920349189037863,0.0010588353267548074,0.42720271080791994,0.00019400849074457938,5751.07
2024-10-11,0.0003984031008994533,0.0003438446544392189,0.0004920191736248581,0.0010585819540498236,0.42499197409578743,0.00019249633877160832,5815.03
2024-10-18,0.00039854782495454984,0.00034376027486696906,0.0004918522676903213,0.0010585374395745775,0.4274631149111022,0.0001906053415035025,5864.67
2024-10-25,0.00039871731224300834,0.0003435271149570249,0.0004918437597567778,0.0010587333120322584,0.43831661391086985,0.00018947031225424737,5808.12
2024-11-01,0.0003987189735196939,0.00034344674091161675,0.0004920465750105385,0.0010587365452569657,0.45679398162581386,0.00018416923014275,5728.8
2024-11-08,0.00039797149666365823,0.00034374217843730195,0.0004920898021990582,0.0010590661646712797,0.42591950736738093,0.0001822742761612428,5995.54
2024-11-15,0.00039795928817877753,0.00034385686357723215,0.0004921438139043797,0.0010591365200640235,0.42333355947323226,0.0001822742761612428,5870.62
2024-11-22,0.000398613272653085,0.0003431951910296518,0.0004913906140235806,0.0010593729853923461,0.41476690544159545,0.00018303236589400917,5969.34
2024-11-29,0.0003988988553178379,0.00034300525088081077,0.000491157124259336,0.0010594788600621706,0.414749374970824,0.00018454811282642147,6032.38
2024-12-06,0.00039936343573441455,0.00034281856829864116,0.0004907659096862136,0.0010595098125141115,0.41300740840230565,0.00017734317432438473,6090.27
2024-12-13,0.0003993271462034118,0.0003426528103005694,0.0004906674226517676,0.0010595200676351646,0.4129941867247926,0.0001720259237441013,6051.09
2024-12-20,0.0003994117660589438,0.00034288137664405607,0.000490632075037004,0.0010596298657196109,0.4102981783608884,0.0001720259237441013,5930.85
2024-12-27,0.00039952768857975685,0.00034263843899308606,0.0004904974592028644,0.0010596883921383464,0.4062784823619835,0.00017240596275103215,5970.84
2019-01-04,0.00040093348004101927,0.00034247018496773047,0.0004892705395439736,0.0010598632865027676,0.3914618237397729,9.411762964850467e-05,2531.94
2019-01-11,0.0004011413677733194,0.00034229791805029153,0.0004892738625992094,0.0010600760211057745,0.37988995532605435,9.450517207554299e-05,2596.26
2019-01-18,0.0004007156524063727,0.0003436357141099755,0.0004899914522828169,0.0010588062062688488,0.3760664504943593,9.411762964850467e-05,2670.71
2019-01-25,0.00039995120570835265,0.00034351337668964014,0.0004901915055100195,0.0010584298398610967,0.3760666075724124,9.256708289151483e-05,2664.76
2019-02-01,0.00039945077078615477,0.0003448864556086932,0.0004899387621112509,0.0010552546982198834,0.3783308134578474,9.450517207554299e-05,2706.53
2019-02-08,0.00039945077078615477,0.0003448864556086932,0.0004899387621112509,0.0010552546982198834,0.3783308134578474,9.52801438660611e-05,2707.88
2019-02-15,0.00040267698943439437,0.0003460880471707337,0.0004887422328033757,0.001054874506231829,0.3916963893680355,9.52801438660611e-05,2775.6
2019-02-22,0.00040277541516410044,0.0003460890647517373,0.0004887422327464495,0.0010548745060131029,0.39169638935962686,9.52801438660611e-05,2792.67
2019-03-01,0.00040283797066912924,0.00034571506713267563,0.000488739287570296,0.001055518487539514,0.39169638878849283,9.566757324419584e-05,2803.69
2019-03-08,0.00040283797066912924,0.00034571506713267563,0.000488739287570296,0.001055518487539514,0.39169638878849283,9.605496495423971e-05,2743.07
2019-03-15,0.0004029642890189668,0.00034571633652733305,0.00048873928749848,0.0010555184872884367,0.3916963887774354,9.644231900329814e-05,2822.48
2019-03-22,0.0004029050191125076,0.0003464891470338771,0.0004888368443958952,0.0010545626808247974,0.3931237392509046,9.760415525894572e-05,2800.71
2019-03-29,0.00040268599414925067,0.0003465262239060842,0.000488971103547801,0.0010543931502940253,0.40024994789587093,9.52801438660611e-05,2834.4
2019-04-05,0.00040268599414925067,0.0003465262239060842,0.000488971103547801,0.0010543931502940253,0.40024994789587093,9.489267681228597e-05,2892.74
2019-04-12,0.00040268599414925067,0.0003465262239060842,0.000488971103547801,0.0010543931502940253,0.40024994789587093,9.450517207554299e-05,2907.41
2019-04-26,0.00040268599414925067,0.0003465262239060842,0.000488971103547801,0.0010543931502940253,0.40024994789587093,9.489267681228597e-05,2939.88
2019-05-03,0.00040260965038824186,0.0003464365414106125,0.00048908379689497,0.0010546801745661585,0.4007309063519462,9.489267681228597e-05,2945.64
2019-05-10,0.00040260965038824186,0.0003464365414106125,0.00048908379689497,0.0010546801745661585,0.4007309063519462,9.489267681228597e-05,2881.4
2019-05-17,0.0004025531388271002,0.0003464495318165942,0.0004891495952582113,0.001054708810462516,0.4007309121417824,9.37300495240656e-05,2859.53
2019-05-24,0.00040263384198734194,0.00034660305320582545,0.0004891900681737808,0.0010545704803602142,0.40073091232366664,9.295477615278713e-05,2826.06
2019-05-31,0.00040194295356116777,0.00034660739473382524,0.0004898565961432913,0.0010548219252568597,0.40301434460966923,9.217935190308779e-05,2752.06
2019-06-07,0.0004023086910228839,0.00034631527113851657,0.0004896862965477416,0.0010554728303351056,0.40426156764316307,9.024013079850235e-05,2873.34
2019-06-14,0.0004026469837704478,0.00034650903856644924,0.0004896077148847234,0.0010554215720806907,0.407414395028344,8.75236346555841e-05,2886.98
2019-06-21,0.0004038404808387946,0.00034652757465062825,0.00048826388817765237,0.0010540795565928966,0.4097735674379273,8.480528519427821e-05,2950.46
2019-06-28,0.00040357807539965953,0.0003466214907509178,0.0004886262192674741,0.0010542711870014938,0.41071274191867574,8.558214573084477e-05,2941.76
2019-07-05,0.0004042317458627192,0.00034718416717703567,0.000488518714000064,0.0010538349092041137,0.4244845627931745,8.868807407758084e-05,2990.41
2019-07-12,0.0004042529118158263,0.00034717160305544804,0.0004885251848096205,0.0010538717240490768,0.4244845630369996,8.480528519427821e-05,3013.77
2019-07-19,0.00040457410329214344,0.00034725301118053,0.0004884680157151745,0.0010538731860036989,0.4302232171833712,8.286247091815468e-05,2976.61
2019-07-26,0.00040478779208587685,0.0003474991803225186,0.000488274982798884,0.001053281579314453,0.43628717661365296,8.363971031166706e-05,3025.86
2019-08-02,0.0004047689318398502,0.0003475135318536724,0.000488372775851597,0.0010533650238972734,0.43628717661994654,8.286247091815468e-05,2932.05
2019-08-09,0.0004045199982892414,0.0003477808568612302,0.0004886681710173643,0.0010531383313645102,0.4385223217696531,8.052984262252316e-05,2918.65
2019-08-16,0.00040438703677491637,0.0003477853474188119,0.0004888314118864558,0.0010531477962163803,0.44101529665122435,8.052984262252316e-05,2888.68
2019-08-23,0.00040454455278089854,0.0003477832256991259,0.00048885984754604,0.0010530667237644029,0.4431785521257048,8.130753713309069e-05,2847.11
2019-08-30,0.0004031623704023846,0.0003482448382600229,0.000489733784703144,0.0010528232466430916,0.44743818467615143,8.24737943578846e-05,2926.46
2019-09-06,0.0004035604788392926,0.0003490195459609112,0.0004896071148759254,0.0010520780785851591,0.45192069345784763,8.052984262252316e-05,2978.71
2019-09-13,0.0004038355192258789,0.00034930592530025667,0.0004895465357049028,0.0010519205552047249,0.4519207003092025,7.81958479070255e-05,3007.39
2019-09-20,0.00040385818278753163,0.0003493060401325584,0.0004895515020106616,0.0010519205551473402,0.45192070030593195,7.663909151545134e-05,2992.07
2019-09-27,0.0004052187666957833,0.00034929059739436253,0.0004888792485130748,0.0010519962406891053,0.45192072333362715,7.469229028500557e-05,2961.79
2019-10-04,0.0004052706831273546,0.0003493813810824224,0.0004888870567848942,0.0010519310376554305,0.45199871817748716,6.806604185438658e-05,2952.01
2019-10-11,0.00040523310139685474,0.0003509648062859855,0.0004893045942332898,0.0010505034102162936,0.4535894630743063,6.923618085541428e-05,2970.27
2019-10-18,0.0004052358947632157,0.0003513874109586126,0.0004895489386067211,0.0010504184512338621,0.45361045918700643,6.884617270408455e-05,2986.2
2019-10-25,0.0004051303524757473,0.0003517845599661459,0.0004897182593910837,0.001050275575759782,0.46410635539057743,6.806604185438658e-05,3022.55
2019-11-01,0.00040458290365797664,0.00035285230019344396,0.0004898649281909909,0.0010485194256061622,0.4560103208517677,6.221018650132137e-05,3066.91
2019-11-08,0.00040450979592865854,0.0003527160117213789,0.0004899404745367632,0.001048858110579093,0.45294361010956247,6.142875511461199e-05,3093.08
2019-11-15,0.0004045233753518526,0.00035299740837843157,0.0004899566795562792,0.0010485344221410097,0.452943816490531,6.260084472953231e-05,3120.46
2019-11-22,0.0004049347518515481,0.00035332525999877873,0.0004899834042711906,0.001048578555176598,0.4541081528164006,6.221018650132137e-05,3110.29
2019-11-29,0.000404695306911559,0.00035386993775465527,0.0004902530221444,0.0010481010637249728,0.4541081853306894,6.377258964507249e-05,3140.98
2019-12-06,0.00040444864610568866,0.000354333946851819,0.0004904427167033008,0.0010476667341308519,0.4499087116472055,5.986543241132125e-05,3145.91
2019-12-13,0.00040442079308351185,0.0003542213823554421,0.0004905204110087699,0.00104805812872354,0.443921524412649,6.10379819414586e-05,3168.8
2019-12-20,0.00040438838107396995,0.0003543938020096233,0.0004905477383776919,0.001047928894925023,0.4382190674812922,6.18194899655311e-05,3221.22
2019-12-27,0.00040445636282472223,0.00035401256293737457,0.0004905285899012134,0.001048538755722691,0.43708681389634907,6.142875511461199e-05,3240.02
